date,family,sales
2016-10-08,EGGS,10976.0
2016-10-09,EGGS,13862.0
2016-10-10,EGGS,15910.0
2016-10-11,EGGS,7528.0
2016-10-12,EGGS,8295.0
2016-10-13,EGGS,7368.0
2016-10-14,EGGS,9099.0
2016-10-15,EGGS,11087.0
2016-10-16,EGGS,14066.0
2016-10-17,EGGS,15311.0
2016-10-18,EGGS,7960.0
2016-10-19,EGGS,8190.0
2016-10-20,EGGS,7146.0
2016-10-21,EGGS,8169.0
2016-10-22,EGGS,10336.0
2016-10-23,EGGS,14158.0
2016-10-24,EGGS,19230.0
2016-10-25,EGGS,8047.0
2016-10-26,EGGS,7897.0
2016-10-27,EGGS,6587.0
2016-10-28,EGGS,8277.0
2016-10-29,EGGS,11096.0
2016-10-30,EGGS,12654.0
2016-10-31,EGGS,16759.0
2016-11-01,EGGS,9355.0
2016-11-02,EGGS,10094.0
2016-11-03,EGGS,10320.0
2016-11-04,EGGS,10355.0
2016-11-05,EGGS,10096.0
2016-11-06,EGGS,13886.0
2016-11-07,EGGS,22878.0
2016-11-08,EGGS,9689.0
2016-11-09,EGGS,9577.0
2016-11-10,EGGS,7001.0
2016-11-11,EGGS,8715.0
2016-11-12,EGGS,10923.0
2016-11-13,EGGS,15630.0
2016-11-14,EGGS,18780.0
2016-11-15,EGGS,8555.0
2016-11-16,EGGS,9338.0
2016-11-17,EGGS,6974.0
2016-11-18,EGGS,8796.0
2016-11-19,EGGS,10784.0
2016-11-20,EGGS,13904.0
2016-11-21,EGGS,19296.0
2016-11-22,EGGS,8356.0
2016-11-23,EGGS,8515.0
2016-11-24,EGGS,6684.0
2016-11-25,EGGS,8160.0
2016-11-26,EGGS,10186.0
2016-11-27,EGGS,13708.0
2016-11-28,EGGS,18009.0
2016-11-29,EGGS,7987.0
2016-11-30,EGGS,8372.0
2016-12-01,EGGS,9191.0
2016-12-02,EGGS,9555.0
2016-12-03,EGGS,11722.0
2016-12-04,EGGS,14809.0
2016-12-05,EGGS,21736.0
2016-12-06,EGGS,10500.0
2016-12-07,EGGS,9244.0
2016-12-08,EGGS,7669.0
2016-12-09,EGGS,8466.0
2016-12-10,EGGS,10757.0
2016-12-11,EGGS,13292.0
2016-12-12,EGGS,17475.0
2016-12-13,EGGS,8064.0
2016-12-14,EGGS,8012.0
2016-12-15,EGGS,8099.0
2016-12-16,EGGS,9138.0
2016-12-17,EGGS,10790.0
2016-12-18,EGGS,13397.0
2016-12-19,EGGS,18348.0
2016-12-20,EGGS,9326.0
2016-12-21,EGGS,9894.0
2016-12-22,EGGS,9191.0
2016-12-23,EGGS,10996.0
2016-12-24,EGGS,11374.0
2016-12-26,EGGS,16608.0
2016-12-27,EGGS,9779.0
2016-12-28,EGGS,10437.0
2016-12-29,EGGS,8659.0
2016-12-30,EGGS,11330.0
2016-12-31,EGGS,10854.0
2017-01-01,EGGS,103.0
2017-01-02,EGGS,18796.0
2017-01-03,EGGS,13344.0
2017-01-04,EGGS,11063.0
2017-01-05,EGGS,9004.0
2017-01-06,EGGS,8698.0
2017-01-07,EGGS,11334.0
2017-01-08,EGGS,13580.0
2017-01-09,EGGS,13676.0
2017-01-10,EGGS,8343.0
2017-01-11,EGGS,8029.0
2017-01-12,EGGS,6888.0
2017-01-13,EGGS,8357.0
2017-01-14,EGGS,11029.0
2017-01-15,EGGS,13645.0
2017-01-16,EGGS,13105.0
2017-01-17,EGGS,8313.0
2017-01-18,EGGS,7820.0
2017-01-19,EGGS,6552.0
2017-01-20,EGGS,8156.0
2017-01-21,EGGS,12141.0
2017-01-22,EGGS,13146.0
2017-01-23,EGGS,14389.0
2017-01-24,EGGS,8153.0
2017-01-25,EGGS,7857.0
2017-01-26,EGGS,6198.0
2017-01-27,EGGS,8013.0
2017-01-28,EGGS,11138.0
2017-01-29,EGGS,12847.0
2017-01-30,EGGS,13232.0
2017-01-31,EGGS,9015.0
2017-02-01,EGGS,10038.0
2017-02-02,EGGS,7844.0
2017-02-03,EGGS,9303.0
2017-02-04,EGGS,11740.0
2017-02-05,EGGS,13259.0
2017-02-06,EGGS,11648.0
2017-02-07,EGGS,7699.0
2017-02-08,EGGS,8898.0
2017-02-09,EGGS,7053.0
2017-02-10,EGGS,8152.0
2017-02-11,EGGS,10417.0
2017-02-12,EGGS,12944.0
2017-02-13,EGGS,12693.0
2017-02-14,EGGS,7040.0
2017-02-15,EGGS,8404.0
2017-02-16,EGGS,8125.0
2017-02-17,EGGS,9655.0
2017-02-18,EGGS,12598.0
2017-02-19,EGGS,10541.0
2017-02-20,EGGS,13314.0
2017-02-21,EGGS,8886.0
2017-02-22,EGGS,8192.0
2017-02-23,EGGS,7723.0
2017-02-24,EGGS,9932.0
2017-02-25,EGGS,11865.0
2017-02-26,EGGS,9410.0
2017-02-27,EGGS,11131.0
2017-02-28,EGGS,12564.0
2017-03-01,EGGS,12720.0
2017-03-02,EGGS,10420.0
2017-03-03,EGGS,10392.0
2017-03-04,EGGS,12704.0
2017-03-05,EGGS,14060.0
2017-03-06,EGGS,13860.0
2017-03-07,EGGS,9163.0
2017-03-08,EGGS,8917.0
2017-03-09,EGGS,7444.0
2017-03-10,EGGS,9180.0
2017-03-11,EGGS,11385.0
2017-03-12,EGGS,14162.0
2017-03-13,EGGS,13015.0
2017-03-14,EGGS,8109.0
2017-03-15,EGGS,9626.0
2017-03-16,EGGS,8224.0
2017-03-17,EGGS,9202.0
2017-03-18,EGGS,12039.0
2017-03-19,EGGS,13921.0
2017-03-20,EGGS,14454.0
2017-03-21,EGGS,8659.0
2017-03-22,EGGS,8988.0
2017-03-23,EGGS,7145.0
2017-03-24,EGGS,9397.0
2017-03-25,EGGS,11070.0
2017-03-26,EGGS,13305.0
2017-03-27,EGGS,12730.0
2017-03-28,EGGS,7718.0
2017-03-29,EGGS,8802.0
2017-03-30,EGGS,7286.0
2017-03-31,EGGS,10216.0
2017-04-01,EGGS,15831.0
2017-04-02,EGGS,12567.0
2017-04-03,EGGS,14016.0
2017-04-04,EGGS,9586.0
2017-04-05,EGGS,9025.0
2017-04-06,EGGS,8034.0
2017-04-07,EGGS,8592.0
2017-04-08,EGGS,10758.0
2017-04-09,EGGS,13348.0
2017-04-10,EGGS,13589.0
2017-04-11,EGGS,9129.0
2017-04-12,EGGS,8420.0
2017-04-13,EGGS,10056.0
2017-04-14,EGGS,9698.0
2017-04-15,EGGS,10694.0
2017-04-16,EGGS,12127.0
2017-04-17,EGGS,14051.0
2017-04-18,EGGS,9316.0
2017-04-19,EGGS,8878.0
2017-04-20,EGGS,8095.0
2017-04-21,EGGS,9112.0
2017-04-22,EGGS,11067.0
2017-04-23,EGGS,14271.0
2017-04-24,EGGS,14413.0
2017-04-25,EGGS,9108.0
2017-04-26,EGGS,9097.0
2017-04-27,EGGS,7528.0
2017-04-28,EGGS,9138.0
2017-04-29,EGGS,11823.0
2017-04-30,EGGS,12001.0
2017-05-01,EGGS,19610.0
2017-05-02,EGGS,11384.0
2017-05-03,EGGS,9917.0
2017-05-04,EGGS,8007.0
2017-05-05,EGGS,9036.0
2017-05-06,EGGS,11886.0
2017-05-07,EGGS,15471.0
2017-05-08,EGGS,14982.0
2017-05-09,EGGS,8398.0
2017-05-10,EGGS,8724.0
2017-05-11,EGGS,7279.0
2017-05-12,EGGS,8930.0
2017-05-13,EGGS,13260.0
2017-05-14,EGGS,10581.0
2017-05-15,EGGS,15112.0
2017-05-16,EGGS,10123.0
2017-05-17,EGGS,9201.0
2017-05-18,EGGS,7335.0
2017-05-19,EGGS,9054.0
2017-05-20,EGGS,11787.0
2017-05-21,EGGS,14690.0
2017-05-22,EGGS,13949.0
2017-05-23,EGGS,8544.0
2017-05-24,EGGS,8228.0
2017-05-25,EGGS,7297.0
2017-05-26,EGGS,11349.0
2017-05-27,EGGS,10823.0
2017-05-28,EGGS,13012.0
2017-05-29,EGGS,14091.0
2017-05-30,EGGS,8700.0
2017-05-31,EGGS,9202.0
2017-06-01,EGGS,8363.0
2017-06-02,EGGS,10951.0
2017-06-03,EGGS,12943.0
2017-06-04,EGGS,16456.0
2017-06-05,EGGS,15484.0
2017-06-06,EGGS,8884.0
2017-06-07,EGGS,9238.0
2017-06-08,EGGS,8110.0
2017-06-09,EGGS,9499.0
2017-06-10,EGGS,12029.0
2017-06-11,EGGS,15568.0
2017-06-12,EGGS,14299.0
2017-06-13,EGGS,9469.0
2017-06-14,EGGS,9030.0
2017-06-15,EGGS,7943.0
2017-06-16,EGGS,10478.0
2017-06-17,EGGS,14322.0
2017-06-18,EGGS,12460.0
2017-06-19,EGGS,14602.0
2017-06-20,EGGS,10348.0
2017-06-21,EGGS,9069.0
2017-06-22,EGGS,6978.0
2017-06-23,EGGS,8750.0
2017-06-24,EGGS,11531.0
2017-06-25,EGGS,14180.0
2017-06-26,EGGS,13542.0
2017-06-27,EGGS,8395.0
2017-06-28,EGGS,8350.0
2017-06-29,EGGS,7089.0
2017-06-30,EGGS,9061.0
2017-07-01,EGGS,13249.0
2017-07-02,EGGS,15861.0
2017-07-03,EGGS,16458.0
2017-07-04,EGGS,9881.0
2017-07-05,EGGS,8941.0
2017-07-06,EGGS,7672.0
2017-07-07,EGGS,9033.0
2017-07-08,EGGS,11052.0
2017-07-09,EGGS,13737.0
2017-07-10,EGGS,15233.0
2017-07-11,EGGS,8565.0
2017-07-12,EGGS,8438.0
2017-07-13,EGGS,7054.0
2017-07-14,EGGS,9050.0
2017-07-15,EGGS,11266.0
2017-07-16,EGGS,13650.0
2017-07-17,EGGS,15264.0
2017-07-18,EGGS,8935.0
2017-07-19,EGGS,9150.0
2017-07-20,EGGS,7977.0
2017-07-21,EGGS,9735.0
2017-07-22,EGGS,10622.0
2017-07-23,EGGS,13476.0
2017-07-24,EGGS,14347.0
2017-07-25,EGGS,8981.0
2017-07-26,EGGS,8386.0
2017-07-27,EGGS,7530.0
2017-07-28,EGGS,10450.0
2017-07-29,EGGS,11091.0
2017-07-30,EGGS,13048.0
2017-07-31,EGGS,15017.0
2017-08-01,EGGS,11871.0
2017-08-02,EGGS,9919.0
2017-08-03,EGGS,7894.0
2017-08-04,EGGS,9618.0
2017-08-05,EGGS,10734.0
2017-08-06,EGGS,13293.0
2017-08-07,EGGS,14597.0
2017-08-08,EGGS,8682.0
2017-08-09,EGGS,8198.0
2017-08-10,EGGS,8016.0
2017-08-11,EGGS,9428.0
2017-08-12,EGGS,9560.0
2017-08-13,EGGS,11478.0
2017-08-14,EGGS,14600.0
2017-08-15,EGGS,9624.0
2015-01-01,FROZEN FOODS,831.417
2015-01-02,FROZEN FOODS,11945.450009
2015-01-03,FROZEN FOODS,11354.62298
2015-01-04,FROZEN FOODS,9735.620997
2015-01-05,FROZEN FOODS,7217.057015
2015-01-06,FROZEN FOODS,7199.1600100000005
2015-01-07,FROZEN FOODS,7200.583005
2015-01-08,FROZEN FOODS,6239.613024
2015-01-09,FROZEN FOODS,7204.184994
2015-01-10,FROZEN FOODS,9439.123004000001
2015-01-11,FROZEN FOODS,9292.318024
2015-01-12,FROZEN FOODS,5728.206
2015-01-13,FROZEN FOODS,5229.162002
2015-01-14,FROZEN FOODS,5720.789001
2015-01-15,FROZEN FOODS,5182.154991
2015-01-16,FROZEN FOODS,7378.9700105
2015-01-17,FROZEN FOODS,10292.788999
2015-01-18,FROZEN FOODS,8289.87799
2015-01-19,FROZEN FOODS,5261.624
2015-01-20,FROZEN FOODS,4794.157002
2015-01-21,FROZEN FOODS,5772.832002
2015-01-22,FROZEN FOODS,4883.988
2015-01-23,FROZEN FOODS,6391.496996
2015-01-24,FROZEN FOODS,9283.50899
2015-01-25,FROZEN FOODS,8363.86801
2015-01-26,FROZEN FOODS,4804.172
2015-01-27,FROZEN FOODS,4181.689998
2015-01-28,FROZEN FOODS,5212.731002
2015-01-29,FROZEN FOODS,4630.90698
2015-01-30,FROZEN FOODS,6534.398999999999
2015-01-31,FROZEN FOODS,10020.098
2015-02-01,FROZEN FOODS,10040.773002
2015-02-02,FROZEN FOODS,6029.973007
2015-02-03,FROZEN FOODS,5467.1520040000005
2015-02-04,FROZEN FOODS,5774.443998
2015-02-05,FROZEN FOODS,5349.535981
2015-02-06,FROZEN FOODS,6482.699988
2015-02-07,FROZEN FOODS,9370.805
2015-02-08,FROZEN FOODS,7878.46199
2015-02-09,FROZEN FOODS,4943.105002
2015-02-10,FROZEN FOODS,4702.966
2015-02-11,FROZEN FOODS,5011.3459935
2015-02-12,FROZEN FOODS,5285.744003
2015-02-13,FROZEN FOODS,7378.743004
2015-02-14,FROZEN FOODS,10417.91
2015-02-15,FROZEN FOODS,7747.851
2015-02-16,FROZEN FOODS,7248.896
2015-02-17,FROZEN FOODS,6805.923
2015-02-18,FROZEN FOODS,5663.6
2015-02-19,FROZEN FOODS,5413.679008
2015-02-20,FROZEN FOODS,6766.008001
2015-02-21,FROZEN FOODS,9430.221996
2015-02-22,FROZEN FOODS,8577.637002
2015-02-23,FROZEN FOODS,4770.393
2015-02-24,FROZEN FOODS,4631.455
2015-02-25,FROZEN FOODS,5312.356
2015-02-26,FROZEN FOODS,4758.653
2015-02-27,FROZEN FOODS,6589.935004
2015-02-28,FROZEN FOODS,9991.195002
2015-03-01,FROZEN FOODS,9992.484004
2015-03-02,FROZEN FOODS,5797.472007
2015-03-03,FROZEN FOODS,5498.717
2015-03-04,FROZEN FOODS,5975.506
2015-03-05,FROZEN FOODS,5396.373998
2015-03-06,FROZEN FOODS,7206.7580020000005
2015-03-07,FROZEN FOODS,10276.001012
2015-03-08,FROZEN FOODS,8520.523995
2015-03-09,FROZEN FOODS,5677.616996
2015-03-10,FROZEN FOODS,5399.072996
2015-03-11,FROZEN FOODS,5791.865012
2015-03-12,FROZEN FOODS,5113.438998
2015-03-13,FROZEN FOODS,6555.19701
2015-03-14,FROZEN FOODS,9895.707
2015-03-15,FROZEN FOODS,7626.510998
2015-03-16,FROZEN FOODS,5203.875996
2015-03-17,FROZEN FOODS,4657.910002
2015-03-18,FROZEN FOODS,4800.921002
2015-03-19,FROZEN FOODS,4686.755002
2015-03-20,FROZEN FOODS,6219.286
2015-03-21,FROZEN FOODS,9770.936004
2015-03-22,FROZEN FOODS,7576.682998
2015-03-23,FROZEN FOODS,4784.251996
2015-03-24,FROZEN FOODS,4676.326
2015-03-25,FROZEN FOODS,5006.626
2015-03-26,FROZEN FOODS,4714.024
2015-03-27,FROZEN FOODS,6346.518001
2015-03-28,FROZEN FOODS,8920.376
2015-03-29,FROZEN FOODS,6955.228004
2015-03-30,FROZEN FOODS,4645.757004
2015-03-31,FROZEN FOODS,4849.604
2015-04-01,FROZEN FOODS,6321.817
2015-04-02,FROZEN FOODS,6504.559
2015-04-03,FROZEN FOODS,8378.363
2015-04-04,FROZEN FOODS,10085.387999999999
2015-04-05,FROZEN FOODS,8081.976
2015-04-06,FROZEN FOODS,5666.226
2015-04-07,FROZEN FOODS,5409.811003
2015-04-08,FROZEN FOODS,5934.496993
2015-04-09,FROZEN FOODS,5284.661998
2015-04-10,FROZEN FOODS,6700.135
2015-04-11,FROZEN FOODS,10375.955008
2015-04-12,FROZEN FOODS,8699.051
2015-04-13,FROZEN FOODS,5627.018002
2015-04-14,FROZEN FOODS,5005.112
2015-04-15,FROZEN FOODS,5980.453
2015-04-16,FROZEN FOODS,5673.57199
2015-04-17,FROZEN FOODS,7148.807
2015-04-18,FROZEN FOODS,10798.219000000001
2015-04-19,FROZEN FOODS,9090.87
2015-04-20,FROZEN FOODS,5336.392
2015-04-21,FROZEN FOODS,5291.191987
2015-04-22,FROZEN FOODS,6192.756
2015-04-23,FROZEN FOODS,4836.409998
2015-04-24,FROZEN FOODS,6757.825999
2015-04-25,FROZEN FOODS,9704.483
2015-04-26,FROZEN FOODS,8029.76298
2015-04-27,FROZEN FOODS,4602.1
2015-04-28,FROZEN FOODS,4461.317
2015-04-29,FROZEN FOODS,5502.612002
2015-04-30,FROZEN FOODS,6451.889
2015-05-01,FROZEN FOODS,10006.751002
2015-05-02,FROZEN FOODS,10811.662
2015-05-03,FROZEN FOODS,8648.436
2015-05-04,FROZEN FOODS,5790.669004
2015-05-05,FROZEN FOODS,5889.439004
2015-05-06,FROZEN FOODS,6772.969008
2015-05-07,FROZEN FOODS,5970.19399
2015-05-08,FROZEN FOODS,8179.12798
2015-05-09,FROZEN FOODS,12279.06502
2015-05-10,FROZEN FOODS,8280.22098
2015-05-11,FROZEN FOODS,5569.580997999999
2015-05-12,FROZEN FOODS,4899.546
2015-05-13,FROZEN FOODS,5247.0289999999995
2015-05-14,FROZEN FOODS,4955.3
2015-05-15,FROZEN FOODS,6609.630998
2015-05-16,FROZEN FOODS,10255.903002000001
2015-05-17,FROZEN FOODS,8497.912
2015-05-18,FROZEN FOODS,5313.680998
2015-05-19,FROZEN FOODS,4925.096
2015-05-20,FROZEN FOODS,5572.631999
2015-05-21,FROZEN FOODS,5169.871
2015-05-22,FROZEN FOODS,6795.629
2015-05-23,FROZEN FOODS,9847.56
2015-05-24,FROZEN FOODS,8061.814
2015-05-25,FROZEN FOODS,5182.785004
2015-05-26,FROZEN FOODS,4839.126
2015-05-27,FROZEN FOODS,5750.95701
2015-05-28,FROZEN FOODS,4805.122998
2015-05-29,FROZEN FOODS,6887.705002
2015-05-30,FROZEN FOODS,10639.468
2015-05-31,FROZEN FOODS,9509.268006
2015-06-01,FROZEN FOODS,6651.876
2015-06-02,FROZEN FOODS,5917.000002
2015-06-03,FROZEN FOODS,6193.366004
2015-06-04,FROZEN FOODS,5881.879
2015-06-05,FROZEN FOODS,7437.705998
2015-06-06,FROZEN FOODS,10747.796001
2015-06-07,FROZEN FOODS,8838.270998
2015-06-08,FROZEN FOODS,5204.360996
2015-06-09,FROZEN FOODS,5143.970998
2015-06-10,FROZEN FOODS,5683.277996
2015-06-11,FROZEN FOODS,5549.237
2015-06-12,FROZEN FOODS,6858.968004
2015-06-13,FROZEN FOODS,9942.008996
2015-06-14,FROZEN FOODS,8736.793
2015-06-15,FROZEN FOODS,5535.378
2015-06-16,FROZEN FOODS,5921.746992
2015-06-17,FROZEN FOODS,6425.831996
2015-06-18,FROZEN FOODS,5799.966
2015-06-19,FROZEN FOODS,8176.570019
2015-06-20,FROZEN FOODS,11641.055
2015-06-21,FROZEN FOODS,8310.87
2015-06-22,FROZEN FOODS,5323.195004
2015-06-23,FROZEN FOODS,5521.42
2015-06-24,FROZEN FOODS,5798.398002
2015-06-25,FROZEN FOODS,5560.287
2015-06-26,FROZEN FOODS,7043.73202
2015-06-27,FROZEN FOODS,10101.261
2015-06-28,FROZEN FOODS,8675.311
2015-06-29,FROZEN FOODS,5127.261998
2015-06-30,FROZEN FOODS,5339.210002
2015-07-01,FROZEN FOODS,7540.802994
2015-07-02,FROZEN FOODS,6544.1159959999995
2015-07-03,FROZEN FOODS,8747.418998000001
2015-07-04,FROZEN FOODS,11427.772996
2015-07-05,FROZEN FOODS,9198.93299
2015-07-06,FROZEN FOODS,6381.84
2015-07-07,FROZEN FOODS,5746.581006
2015-07-08,FROZEN FOODS,6556.093
2015-07-09,FROZEN FOODS,5410.254996
2015-07-10,FROZEN FOODS,7089.15
2015-07-11,FROZEN FOODS,9224.28302
2015-07-12,FROZEN FOODS,7953.023
2015-07-13,FROZEN FOODS,5511.258
2015-07-14,FROZEN FOODS,5024.409012
2015-07-15,FROZEN FOODS,5795.805
2015-07-16,FROZEN FOODS,5540.656
2015-07-17,FROZEN FOODS,7782.921
2015-07-18,FROZEN FOODS,10093.241
2015-07-19,FROZEN FOODS,7754.32199
2015-07-20,FROZEN FOODS,5538.621002
2015-07-21,FROZEN FOODS,5420.335004
2015-07-22,FROZEN FOODS,5409.942992
2015-07-23,FROZEN FOODS,5209.43
2015-07-24,FROZEN FOODS,7408.718
2015-07-25,FROZEN FOODS,9695.183
2015-07-26,FROZEN FOODS,7418.655004
2015-07-27,FROZEN FOODS,5001.225998
2015-07-28,FROZEN FOODS,4978.408
2015-07-29,FROZEN FOODS,5257.056001
2015-07-30,FROZEN FOODS,4925.434002
2015-07-31,FROZEN FOODS,7632.161
2015-08-01,FROZEN FOODS,11351.504012
2015-08-02,FROZEN FOODS,8721.972
2015-08-03,FROZEN FOODS,6550.810002
2015-08-04,FROZEN FOODS,6042.041998
2015-08-05,FROZEN FOODS,6158.715
2015-08-06,FROZEN FOODS,5480.774004
2015-08-07,FROZEN FOODS,7055.570992
2015-08-08,FROZEN FOODS,9415.484
2015-08-09,FROZEN FOODS,6526.675
2015-08-10,FROZEN FOODS,6727.633
2015-08-11,FROZEN FOODS,5129.739996
2015-08-12,FROZEN FOODS,5837.551
2015-08-13,FROZEN FOODS,5060.189999
2015-08-14,FROZEN FOODS,6993.269976
2015-08-15,FROZEN FOODS,10075.016
2015-08-16,FROZEN FOODS,7526.025004
2015-08-17,FROZEN FOODS,5145.295
2015-08-18,FROZEN FOODS,5050.989
2015-08-19,FROZEN FOODS,5372.1840059999995
2015-08-20,FROZEN FOODS,5167.55401
2015-08-21,FROZEN FOODS,7227.819014
2015-08-22,FROZEN FOODS,9773.51
2015-08-23,FROZEN FOODS,7287.150996
2015-08-24,FROZEN FOODS,5169.126
2015-08-25,FROZEN FOODS,4941.255
2015-08-26,FROZEN FOODS,5261.340002
2015-08-27,FROZEN FOODS,5215.979004
2015-08-28,FROZEN FOODS,6876.85
2015-08-29,FROZEN FOODS,9773.427
2015-08-30,FROZEN FOODS,8346.444002
2015-08-31,FROZEN FOODS,5968.119998
2015-09-01,FROZEN FOODS,6751.171
2015-09-02,FROZEN FOODS,6748.206
2015-09-03,FROZEN FOODS,5993.94899
2015-09-04,FROZEN FOODS,7485.355004
2015-09-05,FROZEN FOODS,11161.455998
2015-09-06,FROZEN FOODS,8857.454
2015-09-07,FROZEN FOODS,5510.407
2015-09-08,FROZEN FOODS,5028.833018
2015-09-09,FROZEN FOODS,5487.615978
2015-09-10,FROZEN FOODS,4991.197012
2015-09-11,FROZEN FOODS,7181.986998
2015-09-12,FROZEN FOODS,9829.989
2015-09-13,FROZEN FOODS,8562.556006
2015-09-14,FROZEN FOODS,5031.818998
2015-09-15,FROZEN FOODS,5379.414999
2015-09-16,FROZEN FOODS,6044.486008
2015-09-17,FROZEN FOODS,5264.540002
2015-09-18,FROZEN FOODS,6805.788002
2015-09-19,FROZEN FOODS,10297.628
2015-09-20,FROZEN FOODS,8323.302996
2015-09-21,FROZEN FOODS,5212.894
2015-09-22,FROZEN FOODS,4901.745978
2015-09-23,FROZEN FOODS,5554.99099
2015-09-24,FROZEN FOODS,4917.923994
2015-09-25,FROZEN FOODS,6722.032999
2015-09-26,FROZEN FOODS,9903.25
2015-09-27,FROZEN FOODS,8218.544
2015-09-28,FROZEN FOODS,4756.554998
2015-09-29,FROZEN FOODS,4558.373
2015-09-30,FROZEN FOODS,5697.15301
2015-10-01,FROZEN FOODS,6570.028
2015-10-02,FROZEN FOODS,8228.762998
2015-10-03,FROZEN FOODS,11775.39296
2015-10-04,FROZEN FOODS,9818.661
2015-10-05,FROZEN FOODS,6218.96301
2015-10-06,FROZEN FOODS,5411.381005
2015-10-07,FROZEN FOODS,6102.944
2015-10-08,FROZEN FOODS,6693.304988
2015-10-09,FROZEN FOODS,9511.137999999999
2015-10-10,FROZEN FOODS,9756.240992
2015-10-11,FROZEN FOODS,7558.694998
2015-10-12,FROZEN FOODS,5268.765003
2015-10-13,FROZEN FOODS,4764.538002
2015-10-14,FROZEN FOODS,5200.517012
2015-10-15,FROZEN FOODS,5088.050998
2015-10-16,FROZEN FOODS,6910.77
2015-10-17,FROZEN FOODS,10129.736
2015-10-18,FROZEN FOODS,8280.28
2015-10-19,FROZEN FOODS,5274.837002
2015-10-20,FROZEN FOODS,5266.598005
2015-10-21,FROZEN FOODS,5581.953983
2015-10-22,FROZEN FOODS,5128.734
2015-10-23,FROZEN FOODS,6721.09403
2015-10-24,FROZEN FOODS,10108.203
2015-10-25,FROZEN FOODS,8400.394980000001
2015-10-26,FROZEN FOODS,5045.699998
2015-10-27,FROZEN FOODS,4906.357011
2015-10-28,FROZEN FOODS,5174.073
2015-10-29,FROZEN FOODS,5141.766996
2015-10-30,FROZEN FOODS,7471.498968
2015-10-31,FROZEN FOODS,10338.917
2015-11-01,FROZEN FOODS,8056.538998
2015-11-02,FROZEN FOODS,7821.087998
2015-11-03,FROZEN FOODS,8688.73501
2015-11-04,FROZEN FOODS,6390.299998
2015-11-05,FROZEN FOODS,5738.266996
2015-11-06,FROZEN FOODS,7059.614
2015-11-07,FROZEN FOODS,9291.887
2015-11-08,FROZEN FOODS,8554.518
2015-11-09,FROZEN FOODS,5180.738999
2015-11-10,FROZEN FOODS,5314.756006
2015-11-11,FROZEN FOODS,5412.903
2015-11-12,FROZEN FOODS,5507.243004
2015-11-13,FROZEN FOODS,6878.021998
2015-11-14,FROZEN FOODS,10359.82598
2015-11-15,FROZEN FOODS,9009.90104
2015-11-16,FROZEN FOODS,5747.864999
2015-11-17,FROZEN FOODS,5890.767001
2015-11-18,FROZEN FOODS,6515.211018
2015-11-19,FROZEN FOODS,6008.644964
2015-11-20,FROZEN FOODS,8005.428008
2015-11-21,FROZEN FOODS,11051.47697
2015-11-22,FROZEN FOODS,9801.327004
2015-11-23,FROZEN FOODS,7012.300022
2015-11-24,FROZEN FOODS,6935.169024
2015-11-25,FROZEN FOODS,6915.282002
2015-11-26,FROZEN FOODS,6510.389
2015-11-27,FROZEN FOODS,9048.944012
2015-11-28,FROZEN FOODS,11656.50498
2015-11-29,FROZEN FOODS,10660.120988
2015-11-30,FROZEN FOODS,7220.898006
2015-12-01,FROZEN FOODS,12043.338068000001
2015-12-02,FROZEN FOODS,9530.167998
2015-12-03,FROZEN FOODS,11663.387129
2015-12-04,FROZEN FOODS,11352.285980999999
2015-12-05,FROZEN FOODS,18074.064142
2015-12-06,FROZEN FOODS,15340.251998
2015-12-07,FROZEN FOODS,11469.349999
2015-12-08,FROZEN FOODS,16529.750842
2015-12-09,FROZEN FOODS,15315.268011
2015-12-10,FROZEN FOODS,15802.475908
2015-12-11,FROZEN FOODS,26270.001028
2015-12-12,FROZEN FOODS,27415.6662
2015-12-13,FROZEN FOODS,25574.74309
2015-12-14,FROZEN FOODS,28772.354132
2015-12-15,FROZEN FOODS,47530.990026
2015-12-16,FROZEN FOODS,47030.806155
2015-12-17,FROZEN FOODS,54920.19258
2015-12-18,FROZEN FOODS,67192.28286
2015-12-19,FROZEN FOODS,86604.2474
2015-12-20,FROZEN FOODS,78793.41393
2015-12-21,FROZEN FOODS,117443.23589
2015-12-22,FROZEN FOODS,122042.91562
2015-12-23,FROZEN FOODS,102628.90298
2015-12-24,FROZEN FOODS,56100.756049999996
2015-12-26,FROZEN FOODS,31696.96498
2015-12-27,FROZEN FOODS,24831.405915
2015-12-28,FROZEN FOODS,33035.536845
2015-12-29,FROZEN FOODS,47246.439565
2015-12-30,FROZEN FOODS,44110.85885
2015-12-31,FROZEN FOODS,30272.139030000002
2016-01-01,FROZEN FOODS,596.125
2016-01-02,FROZEN FOODS,11795.280977999999
2016-01-03,FROZEN FOODS,11447.520994
2016-01-04,FROZEN FOODS,8546.223
2016-01-05,FROZEN FOODS,8191.186
2016-01-06,FROZEN FOODS,8208.030982
2016-01-07,FROZEN FOODS,6695.146012
2016-01-08,FROZEN FOODS,8568.511
2016-01-09,FROZEN FOODS,12475.255
2016-01-10,FROZEN FOODS,10042.072004
2016-01-11,FROZEN FOODS,5854.884986
2016-01-12,FROZEN FOODS,5740.711002
2016-01-13,FROZEN FOODS,6379.314994
2016-01-14,FROZEN FOODS,5688.049015
2016-01-15,FROZEN FOODS,8304.881988000001
2016-01-16,FROZEN FOODS,12448.304
2016-01-17,FROZEN FOODS,9845.015
2016-01-18,FROZEN FOODS,6221.602999
